|bankid|bankname|bankaddress|bankphone|bankdesc|bankurl|searchurl|dtype
484|1280|Procrea Cliniques|1361, avenue Beaumont Mont-Royal, QC H3P 2W3 CAN|(514) 345-8535||http://www.procrea.com/en/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1280&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
485|36|Procreative Technologies LA/Santa Monica|Los Angeles/Santa Monica, CA USA||Procreative Technologies began as part of University of Southern California (USC) and was located at the USC Health Science Campus.  They then moved to West Los Angeles/Santa Monica. There was also a branch in St. Louis, MO.  Later, USC and Procreative were bought out by California Cryobank. CCB changed the donor numbers in some cases. ||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=36&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
486|841|Queen Elizabeth Hospital IVF Unit|Woodville Road Woodville Adelaide, South Australia, AUS||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=841&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
487|102|Queensland Fertility Group|225 Wickham Tce Brisbane, 4000 AUS|07 3833 1000|Fertility clinic offering all types of ART with strong donor program. Imports some vials from Xytex.|http://www.qfg.com.au/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=102&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
488|534|REACH|1524 East Morehead Street Charlotte, NC 28207 USA|||http://reachdrs.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=534&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
489|783|Regional Fertility Program|Calgary, AB CAN||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=783&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
490|37|Repository for Germinal Choice|4450 S. Escondido Blvd, PB box 2876 Escondido, CA 92025 USA|619-743-0772|Operated from 1980 to 1999. Repository was directed by Paul Smith at one time. Paul took most of the Repository donors with him when he left to start Heredity Choice. Donors may be listed under both facilities. It was also called the Nobel Sperm Bank and the Genius Sperm Bank, and was run by Dr. Robert Graham in earlier years (before Paul Smith). Paul Smith's phone number: 702 772-5380, address; 7375 South Bruce Street, Las Vegas, NV  89123; email storks@gmail.com.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=37&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
491|38|Repro Lab, Inc.|336 E 30th St New York, NY 10016 USA|212-779-3988|"Associated doctors/facilities: Dr. Debrovner, Dr. Hugh Melnick, Fertility Centers of CA, and Mt Sinai.  Donor numbers with the letters in front of them seem to be Fertility Center of CA donor numbers. Please check those lists for matches, too. There have been several reports of Repro Lab families not receiving the donor sperm that they had purchased.  See  the Repro Lab page on our ""Which Sperm Bank"" page (under Helpful Info tab). "|http://www.reprolabinc.com/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=38&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
492|65326|Repro. & Medical Endocrine Assoc., Drs. Check, Chase, Nowroozi|1015 Chestnut Street (also 7447 Old York Road, Melrose Park, PA 19126) Philadelphia, PA 19107 USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65326&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
493|522|Reproductive Biology Associates|Atlanta, GA USA|404- 843-3064|||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=522&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
494|644|Reproductive Gynecologists, PC (PA)|One Belmont Ave. Bala Cynwyd, PA 19004 USA|215-664-6550|||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=644&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
495|65319|Reproductive Medical Technologies INC.  (closed)|1209 N. 8th Suite A Boise, ID 83702 USA|208-345-5862|Dontation from University of Utah||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65319&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
496|532|Reproductive Medicine Albury (RMA)|1082 Pemberton Street Albury, NSW, 2640 AUS|614 2 6041 2677||http://www.reproductivemedicine.com.au|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=532&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
497|631|Reproductive Resource Center of Greater Kans. City|OVERLAND PARK, KS USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=631&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
498|39|Reproductive Resources|4720 I-10 Service Road, Suite 509, moved to 3901 Houma Blvd., Suite 223, Metairie, LA 70006 USA|800-227-4561|used to be in Kenner, LA, these numbers have the letters RR before them. Established in 1987. Some of these donors are being sold through Cryogenic Laboratories, Inc., so be sure to check that list for matches too.|http://www.reproductiveresources.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=39&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
499|65400|Reproductive Science Center MA|20 Hope Ave Waltham, MA 02452 USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65400&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
500|261|Reproductive Science Ctr of SF Bay Area|100 Park Place Suite 200 San Ramon, CA 94583 USA|(925) 867-1800|Used to be the clinic of drs. Jacobsen and Galen in the 1980s. Has since grown to 4 locations.|http://www.rscbayarea.com/index.html|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=261&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
501|879|Reproductive Technology|1505 Westlake Ave North, Suite 400 Seattle, WA 98109 USA|877-777-6002||http://www.seattlefertility.com |https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=879&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
502|686|Repromed Adelaide/Darwin (Australia)|AUS|+61 8 8333 8111|Two branches: Repromed Adelaide, 180 Fullarton Road, Dulwich, South Australia 5065,  Ph: 08-8333 8111, and Repromed Darwin, Rocklands Drive, Tiwi, Northern Territory 0810,Ph: 08-8945 4211.|http://www.repromed.com.au/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=686&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
503|40|Repromed, Ltd. (Canada)|56 Aberfoyle Crescent, Suite 300 Toronto, ON M8X 2W4 CAN|1-877-317-6079|Toronto & Mississauga, some of these donor numbers are shared with Cryogenic Laboratories, Inc. (CLI). Repromed began in 1990. Sharing of CLI donor numbers began as early as 1993.|http://www.repromedltd.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=40&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
504|810|Rigshospitalet|Copenhagen, DNK||Major hospital in Copenhagen, Denmark|http://www.rigshospitalet.dk|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=810&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
505|687|RMA of New York (Reproductive Medicine Associates)|635 Madison Ave, 10th floor New York, NY 10022 USA|(212) 756-5777|In 2001, shared embryology lab with RMA New Jersey  in Morristown, NJ.other facilities:15 North Broadway, Garden Level - Suite G White Plains, New York 10601Reproductive Medicine Associates of New York, Long Island400 Garden City Plaza, Suite 107 Garden City, NY 11530 Reproductive Medicine Associates International Mexico, S.C.Prolongacion Paseo de la Reforma 1232, Oficina 1213Colonia Lomas de BezaresDelegacion Miguel HidalgoMexico, Distrito Federal 11910|http://www.rmany.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=687&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
506|295|Robert Wood Johnson University Hospital|New Brunswick, NJ USA|||http://www.rwjuh.edu|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=295&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
507|41|Rochester Regional Cryobank|University of Rochester Medical Center Dept. of Ob/Gyn Box 668 Rochester, NY 14642 USA|716-275-3084|Strong Memorial Hospital  ||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=41&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
508|133|Rock Reproductive Clinic|77 Glenn Road Brookline, MA USA||Dr. John Rock, Dr. Elliott Rivo, and Dr. John P. Zaikes||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=133&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
509|65447|Rockefeller University|1230 York Avenue New York, NY 10065 USA||Fertility Research Lab|http://http://www.rockefeller.edu/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65447&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
510|42|Rocky Mountain Cryobank (Closed)|Jackson, WY USA||Closed: Inventory sold to NECC (look also under NECC for some of these donor numbers)||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=42&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
511|620|Rocky Mountain Ctr For Reproductive Medicine, CO|1080 E. Elizabeth St Fort Collins, CO 80526 USA|970-493-6353|Dr. Kevin Bachus|http://www.drbachus.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=620&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
512|65078|Rodney Street Clinic, Liverpool, UK|Rodney Street Liverpool, GBR||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65078&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
513|713|Rose Medical Center (See Donor Screen. for Insem)|Denver, CO USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=713&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
514|308|Rosie Hospital|Hills Rd Cambridge, CB GBR|01223 217 617|The Rosie Hospital is part of Addenbrooke's Hospital, which are both part of Cambridge University Hospitals NHS Foundation Trust.|http://www.addenbrookes.org.uk/serv/clin/women/rosie1.html|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=308&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
515|894|Royal Free Hospital|Pond Street Hampstead London, NW3 2QG GBR|+44 207 794 0500||http://www.royalfree.nhs.uk/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=894&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
516|71|Royal Hospital for Women,  Sydney|AUS||Paddington, Sydney||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=71&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
517|467|Royal North Shore Hospital|Level 1 24 Thomas St. Chatswood Sydney, 2057 AUS|612 9904 8900|This was listed as Clinic 20 of the RNSH Sydney Australian.  It is now called North Shore Fertility @ Chatswood Sydney.|http://www.northshorefertility.com.au|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=467&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
518|892|Royal Prince Alfred Hosptial|Missenden Road Camperdown Sydney NSW, 2000 AUS|95156111|||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=892&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
519|773|Royal University Hospital|103 Hospital Drive Saskatoon, SK S7N0W8 CAN|306-966-8031|Obstetrics & Gynaecology||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=773&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
520|72|Royal Womens Hospital, Melbourne|AUS||Melbourne, Victoria||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=72&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
521|177|S.T.A.R.T.   in downtown Toronto|Toronto, ON CAN||Later changed to LifeQuest Centre for Reproductive Medicine ||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=177&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
522|819|Sahlgrenska Universitetssjukhuset - Reproduktionsm|, 413 45 SWE|+4631823614|Sahlgrenska University Hospital - Reproduction medicine|http://www.sahlgrenska.se/vgrtemplates/Start____63642.aspx|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=819&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
523|292|Saint Anthony|Columbus, OH USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=292&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
524|43|Salt Lake Women's Clinic (Closed)|Salt Lake City, UT USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=43&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
525|65261|samenspender-info.de|Siglweg 5 Pliening, AE 85652 DEU|+49 8121 777639||http://www.samenspender-info.de|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65261&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
526|481|San Diego Fertility Center|11515 El Camino Real, Suite 100 San Diego, CA 92103 USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=481&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
527|214|San Francisco Center for Reproductive Medicine|San Francisco, CA n/a USA|n/a|Sperm doners from medical studentsDr. Robert Nachtigallmerged with UCSF? ||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=214&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
528|775|Santa Monica Hospital|Santa Monica Blvd. Santa Monica, CA USA||The doctor probaly passed since (Dr. Karrow). His office was on Santa Monica Blvd. But the embryo transfer (with a sperm donor) was done at Santa Monica Hospital. It doesnt seem at this time that they are doing this procedure anymore.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=775&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
529|751|Scott & White (TX)|2401 S. 31st St. Temple, TX 76508 USA|254-724-2338|Reproductive Endocrinology and Infertility |http://www.sw.org/web/SW/patientsAndVisitors/iwcontent/public/womens_inst/en_us/html/womensinst_reproendoinfertility.jsp|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=751&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
530|277|Scripps Fertility Clinic|10666 N Torrey Pines Rd La Jolla, CA 92037 USA|619-554-8680||http://www.scrippsclinic.com/specialties/fertility_treatments.cfm|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=277&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
531|65234|Seattle Reproductive Medicine|1505 Westlake Ave North, Suite 400 Seattle, WA 98109 USA|2063015000||http://http://seattlefertility.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65234&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
532|662|Shady Grove Fertility|15001 Shady Grove Road Rockville, MD 20850 USA|301-340-1188||http://www.shadygrovefertility.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=662&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
533|183|Shands Hospital|Shands at UF 1600 SW Archer Road Gainesville, FL 32610 USA|1.800.749.7424||http://www.shands.org/hospitals/UF/service/women/reproductive.asp|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=183&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
534|1251|Sheba (Tel Hashomer) Hospital|Ramat Gan, ISR||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1251&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
535|65147|Sher Fertility Inst.- St. Louis Fertility Clinic|555 N New Ballas Rd #150 Creve Coeur, MO 63141 USA|(314) 983-9000||http://haveababy.com/fertility-clinics/st-louis-fertility-clinic/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65147&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
536|65501|Singapore General Hospital - CARE|SGP|||http://https://www.sgh.com.sg/Clinical-Departments-Centers/Centre-for-Assisted-Reproduction-CARE/Pages/centre-assisted-reproduction.aspx|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65501&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
537|762|Southdale Clinic (MN)|?? 6600 France Avenue South Edina, MN 55435 ?? Edina, MN 55435 USA||Services provided by Dr. Hal Meeker.  Private practice moved to Allina Medical Clinic - Abbott Northwestern Hospital||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=762&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
538|127|Southeastern Fertility Center (SC)|Mount Pleasant, SC USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=127&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
